,DATE,FIRE_YEAR,DISCOVERY_DOY,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
400,1993-02-02,1993,33,35.0,C,31.30460404,-89.94711081,MS
401,1993-02-02,1993,33,0.5,B,33.9625,-81.19583333,SC
402,1993-02-03,1993,34,2.73,B,33.8988,-85.2082,GA
403,1993-02-03,1993,34,0.63,B,33.1269,-83.3172,GA
404,1993-02-04,1993,35,10.0,C,37.02166667,-92.11666667,MO
405,1993-02-06,1993,37,2.0,B,35.6817,-82.9583,NC
406,1993-02-08,1993,39,6.0,B,37.18335992,-93.0365728,MO
407,1993-02-08,1993,39,1.0,B,35.8517,-81.9617,NC
408,1993-02-09,1993,40,0.5,B,30.0477778,-89.7833333,LA
409,1993-02-09,1993,40,2.0,B,38.1,-79.66666667,VA
410,1993-02-15,1993,46,0.07,A,34.2071,-84.4057,GA
411,1993-02-19,1993,50,1.0,B,30.44811137,-89.47554662,MS
412,1993-02-23,1993,54,35.0,C,31.20097549,-90.75483255,MS
413,1993-02-24,1993,55,3.0,B,33.04479436,-89.74520014,MS
414,1993-02-25,1993,56,0.28,B,33.5386,-84.4244,GA
415,1993-03-02,1993,61,0.1,A,41.61744,-87.11171,IN
416,1993-03-07,1993,66,7.3,B,32.0,-85.15,AL
417,1993-03-08,1993,67,0.1,A,34.79019899,-94.96320361,OK
418,1993-03-08,1993,67,0.5,B,35.675,-101.638,TX
419,1993-03-09,1993,68,0.1,A,35.845,-80.855,NC
420,1993-03-09,1993,68,15.0,C,33.06458,-94.48959,TX
421,1993-03-09,1993,68,5.0,B,34.19757629,-89.78931587,MS
422,1993-03-09,1993,68,3.0,B,34.355,-77.8917,NC
423,1993-03-09,1993,68,1.0,B,35.0017,-79.135,NC
424,1993-03-09,1993,68,0.3,B,35.235,-81.2217,NC
425,1993-03-09,1993,68,210.0,D,30.23958,-93.78958,TX
426,1993-03-10,1993,69,0.1,A,30.9671,-83.517,GA
427,1993-03-10,1993,69,18.0,C,32.79162082,-89.65418891,MS
428,1993-03-10,1993,69,8.21,B,31.1044,-83.9157,GA
429,1993-03-10,1993,69,5.0,B,34.07849905,-94.8511964,OK
430,1993-03-11,1993,70,5.0,B,30.96656232,-89.33047844,MS
431,1993-03-11,1993,70,40.0,C,34.8918986,-95.32209781,OK
432,1993-03-11,1993,70,9.0,B,34.74516425,-88.76838561,MS
433,1993-03-12,1993,71,0.3,B,33.99583333,-79.8625,SC
434,1993-03-16,1993,75,0.1,A,29.94,-84.49,FL
435,1993-03-19,1993,78,8.0,B,33.43158969,-88.34105652,MS
436,1993-03-23,1993,82,20.0,C,35.0217,-78.5817,NC
437,1993-03-28,1993,87,0.1,A,40.21194,-105.27254,CO
438,1993-03-28,1993,87,0.2,A,34.625,-79.94166667,SC
439,1993-03-28,1993,87,1.0,B,37.08052496,-92.20518557,MO
440,1993-03-29,1993,88,3.0,B,30.83933342,-88.46416038,MS
441,1993-03-29,1993,88,11.0,C,36.82991222,-93.71271979,MO
442,1993-03-29,1993,88,0.1,A,36.09469991,-94.73560322,OK
443,1993-03-30,1993,89,1.27,B,32.6642,-83.7106,GA
444,1993-03-30,1993,89,2.89,B,31.6523,-81.8953,GA
445,1993-03-31,1993,90,5.0,B,34.0784983,-94.57219708,OK
446,1993-04-01,1993,91,6.0,B,30.36792133,-89.50572705,MS
447,1993-04-03,1993,93,2.0,B,34.9117,-78.415,NC
448,1993-04-04,1993,94,0.1,A,36.4917,-76.1783,NC
449,1993-04-04,1993,94,1.0,B,45.799995,-93.56826,MN
450,1993-04-04,1993,94,0.5,B,45.5186,-106.822,MT
451,1993-04-05,1993,95,1.0,B,46.0,-100.6671,ND
452,1993-04-06,1993,96,4.0,B,46.453608,-93.61126,MN
453,1993-04-09,1993,99,0.34,B,30.8643,-83.5174,GA
454,1993-04-09,1993,99,5.0,B,34.3217,-78.1583,NC
455,1993-04-11,1993,101,2.0,B,34.44120031,-95.73639689,OK
456,1993-04-11,1993,101,1.0,B,47.9722,-98.8684,ND
457,1993-04-14,1993,104,1.0,B,33.42388888,-117.2,CA
458,1993-04-14,1993,104,3.0,B,37.705942,-81.03289968,WV
459,1993-04-16,1993,106,4.0,B,30.6170715,-89.40217989,MS
460,1993-04-17,1993,107,1.0,B,46.294555,-94.261735,MN
461,1993-04-17,1993,107,10.0,C,48.135,-104.9614,MT
462,1993-04-18,1993,108,0.1,A,32.6642,-83.7106,GA
463,1993-04-18,1993,108,0.2,A,46.595533,-94.068199,MN
464,1993-04-18,1993,108,5.0,B,46.078772,-93.023085,MN
465,1993-04-19,1993,109,1.0,B,46.448969,-95.187005,MN
466,1993-04-19,1993,109,10.0,C,33.74166667,-80.1125,SC
467,1993-04-20,1993,110,0.1,A,33.90833333,-79.10416667,SC
468,1993-04-20,1993,110,2.0,B,42.7491273,-71.4909409,NH
469,1993-04-20,1993,110,6.0,B,47.5963,-117.45211,WA
470,1993-04-22,1993,112,0.1,A,37.52487,-106.01058,CO
471,1993-04-23,1993,113,0.1,A,47.91333333,-91.82333333,MN
472,1993-04-23,1993,113,0.1,A,35.7278,-101.5866,TX
473,1993-04-23,1993,113,7.0,B,36.83555556,-91.32166667,MO
474,1993-04-24,1993,114,0.65,B,43.59991913,-89.86497646,WI
475,1993-04-25,1993,115,4.0,B,38.33971137,-79.95861049,WV
476,1993-04-25,1993,115,3.0,B,32.8875,-80.69583333,SC
477,1993-04-25,1993,115,0.1,A,33.1201,-111.869,AZ
478,1993-04-25,1993,115,1.0,B,46.598008,-92.332739,MN
479,1993-04-26,1993,116,0.1,A,33.7851,-109.9907,AZ
480,1993-04-27,1993,117,0.2,A,30.06,-83.53,FL
481,1993-04-28,1993,118,0.9,B,43.73184902,-89.37280887,WI
482,1993-04-28,1993,118,2.0,B,35.785,-121.06,CA
483,1993-04-28,1993,118,0.9,B,46.05474704,-92.00470178,WI
484,1993-04-29,1993,119,0.2,A,29.36166667,-81.73666667,FL
485,1993-04-29,1993,119,2.0,B,44.34999829,-68.66666392,ME
486,1993-04-30,1993,120,1.0,B,33.02666667,-108.175,NM
487,1993-04-30,1993,120,0.6,B,45.2614757,-91.24177839,WI
488,1993-04-30,1993,120,1.5,B,35.0839,-108.8509,NM
489,1993-05-02,1993,122,1.0,B,42.506955,-75.612895,NY
490,1993-05-02,1993,122,0.1,A,33.80416667,-80.80416667,SC
491,1993-05-10,1993,130,4.0,B,33.1096,-82.8068,GA
492,1993-05-10,1993,130,6.7,B,31.224,-82.7174,GA
493,1993-05-11,1993,131,0.2,A,30.47,-81.86,FL
494,1993-05-11,1993,131,2.0,B,35.1667,-114.4341,AZ
495,1993-05-12,1993,132,100.0,D,48.85807478,-96.17412863,MN
496,1993-05-15,1993,135,0.1,A,35.80039,-106.32884,NM
497,1993-05-15,1993,135,1.0,B,47.476659,-94.959093,MN
498,1993-05-16,1993,136,2.0,B,43.68333481,-70.84999983,ME
499,1993-05-17,1993,137,1.0,B,35.35833333,-108.355,NM
500,1993-05-18,1993,138,0.78,B,32.3034,-81.2245,GA
501,1993-05-18,1993,138,0.1,A,38.475,-120.52888888,CA
502,1993-05-19,1993,139,0.01,A,30.7099,-83.0141,GA
503,1993-05-19,1993,139,0.1,A,34.0003,-109.9851,AZ
504,1993-05-20,1993,140,0.5,B,33.1334,-110.084,AZ
505,1993-05-20,1993,140,4.0,B,33.3498,-110.4504,AZ
506,1993-05-21,1993,141,0.05,A,32.2352,-82.1754,GA
507,1993-05-21,1993,141,1.5,B,30.2,-85.82,FL
508,1993-05-22,1993,142,0.2,A,29.93,-85.2,FL
509,1993-05-26,1993,146,3.5,B,33.1201,-111.8857,AZ
510,1993-05-26,1993,146,0.3,B,39.4,-108.134,CO
511,1993-05-27,1993,147,0.34,B,33.0579,-81.9497,GA
512,1993-05-29,1993,149,0.3,B,33.3501,-110.6007,AZ
513,1993-05-31,1993,151,3.0,B,35.71111111,-120.75611111,CA
514,1993-06-03,1993,154,0.45,B,31.6867,-82.4578,GA
515,1993-06-04,1993,155,0.1,A,48.50333333,-117.465,WA
516,1993-06-04,1993,155,2.0,B,34.75833333,-80.8375,SC
517,1993-06-04,1993,155,35.2,C,26.71,-81.66,FL
518,1993-06-05,1993,156,12.0,C,33.59166667,-80.84583333,SC
519,1993-06-07,1993,158,0.25,A,39.77083,-74.20833,NJ
520,1993-06-09,1993,160,0.1,A,39.18516591,-81.53444728,WV
521,1993-06-09,1993,160,1.5,B,26.73,-81.85,FL
522,1993-06-10,1993,161,2.88,B,32.7152,-82.4185,GA
523,1993-06-15,1993,166,5.0,B,29.05666667,-81.82666667,FL
524,1993-06-16,1993,167,2.0,B,28.5489,-80.8219,FL
525,1993-06-16,1993,167,34.37,C,31.2076,-84.9951,GA
526,1993-06-16,1993,167,0.04,A,31.9272,-83.9149,GA
527,1993-06-17,1993,168,5.0,B,33.6334,-109.5006,AZ
528,1993-06-17,1993,168,15.0,C,35.2017,-78.2283,NC
529,1993-06-17,1993,168,1.0,B,38.98215778,-80.61254369,WV
530,1993-06-18,1993,169,1.4,B,32.3377,-81.3051,GA
531,1993-06-18,1993,169,6.0,B,33.0334,-111.5923,AZ
532,1993-06-20,1993,171,0.1,A,37.325,-119.02166667,CA
533,1993-06-20,1993,171,1.75,B,32.6641,-83.3247,GA
534,1993-06-21,1993,172,10.0,C,39.06194444,-122.60111111,CA
535,1993-06-21,1993,172,5.0,B,37.17805555,-120.37305555,CA
536,1993-06-24,1993,175,0.1,A,62.7,-143.866668,AK
537,1993-06-24,1993,175,3.0,B,29.54,-82.68,FL
538,1993-06-26,1993,177,0.5,B,44.255,-119.18333333,OR
539,1993-06-27,1993,178,0.03,A,45.28532317,-87.99470589,WI
540,1993-06-30,1993,181,0.1,A,64.6996,-148.1691,AK
541,1993-06-30,1993,181,5.0,B,34.85833333,-119.465,CA
542,1993-07-01,1993,182,0.3,B,43.3042,-100.6296,SD
543,1993-07-02,1993,183,0.1,A,47.64444,-117.33365,WA
544,1993-07-02,1993,183,0.01,A,33.3158,-84.7101,GA
545,1993-07-02,1993,183,0.1,A,47.82,-120.70166667,WA
546,1993-07-02,1993,183,1.0,B,36.945,-119.92,CA
547,1993-07-03,1993,184,2.0,B,33.64166667,-79.79166667,SC
548,1993-07-03,1993,184,0.15,A,35.16860961,-106.61444091,NM
549,1993-07-03,1993,184,0.1,A,34.355,-110.97,AZ
550,1993-07-04,1993,185,5.0,B,33.55416667,-81.65833333,SC
551,1993-07-04,1993,185,0.1,A,36.04152,-112.12834,AZ
552,1993-07-04,1993,185,1.0,B,37.4635,-105.49457,CO
553,1993-07-04,1993,185,0.1,A,35.3983,-83.2817,NC
554,1993-07-05,1993,186,2.0,B,37.09194444,-120.825,CA
555,1993-07-05,1993,186,1.0,B,44.512091,-73.794699,NY
556,1993-07-06,1993,187,0.1,A,36.73333333,-105.43333333,NM
557,1993-07-07,1993,188,2.0,B,36.0459,-106.1006,NM
558,1993-07-08,1993,189,0.1,A,60.549999,-151.083328,AK
559,1993-07-09,1993,190,0.1,A,36.105,-81.1683,NC
560,1993-07-09,1993,190,0.2,A,43.09999852,-70.71666738,ME
561,1993-07-10,1993,191,0.1,A,34.06,-109.55333333,AZ
562,1993-07-10,1993,191,0.1,A,38.80194444,-120.755,CA
563,1993-07-10,1993,191,0.1,A,38.69305555,-120.99305555,CA
564,1993-07-11,1993,192,0.14,A,34.2581,-83.2282,GA
565,1993-07-11,1993,192,2.5,B,32.3551,-82.0537,GA
566,1993-07-12,1993,193,0.1,A,40.3333,-107.684,CO
567,1993-07-12,1993,193,0.1,A,33.1201,-111.954,AZ
568,1993-07-12,1993,193,0.5,B,33.1651,-111.8507,AZ
569,1993-07-12,1993,193,3.0,B,66.8996,-146.2527,AK
570,1993-07-12,1993,193,0.1,A,44.155,-115.98833333,ID
571,1993-07-14,1993,195,3.0,B,32.27708,-95.01875,TX
572,1993-07-14,1993,195,2.0,B,27.07,-81.34,FL
573,1993-07-14,1993,195,125.0,D,30.0181,-81.4311,FL
574,1993-07-15,1993,196,1.0,B,34.89184184,-89.56699753,MS
575,1993-07-15,1993,196,0.1,A,39.7166,-119.6677,NV
576,1993-07-17,1993,198,0.25,A,39.32917,-75.02917,NJ
577,1993-07-17,1993,198,8.25,B,34.0531,-85.3338,GA
578,1993-07-17,1993,198,1.0,B,38.25111111,-122.14305555,CA
579,1993-07-19,1993,200,1.0,B,34.16550021,-94.79340354,OK
580,1993-07-20,1993,201,0.1,A,46.025,-115.39166667,ID
581,1993-07-21,1993,202,0.2,A,38.74611111,-122.60305555,CA
582,1993-07-22,1993,203,0.1,A,35.4117,-81.0083,NC
583,1993-07-24,1993,205,0.1,A,38.74888888,-120.88,CA
584,1993-07-24,1993,205,0.1,A,34.24333333,-117.285,CA
585,1993-07-24,1993,205,0.1,A,47.6424,-124.38342,WA
586,1993-07-26,1993,207,0.1,A,33.7445,-85.1035,GA
587,1993-07-26,1993,207,2.0,B,66.2829,-146.9193,AK
588,1993-07-27,1993,208,4.0,B,40.20805555,-122.15111111,CA
589,1993-07-27,1993,208,0.1,A,43.51277778,-110.64694444,WY
590,1993-07-27,1993,208,0.52,B,33.5896,-83.1998,GA
591,1993-07-29,1993,210,1.0,B,64.533332,-146.399993,AK
592,1993-07-29,1993,210,1.0,B,36.0917,-78.455,NC
593,1993-07-30,1993,211,2.7,B,34.481,-83.2103,GA
594,1993-07-30,1993,211,2.96,B,32.8873,-84.7276,GA
595,1993-07-30,1993,211,2.0,B,30.06,-83.71,FL
596,1993-07-31,1993,212,0.1,A,44.83471,-119.42731,OR
597,1993-08-01,1993,213,2.0,B,33.70694444,-117.02305555,CA
598,1993-08-01,1993,213,10.0,C,32.34333333,-110.77166667,AZ
599,1993-08-01,1993,213,0.1,A,40.42783,-111.85938,UT
600,1993-08-02,1993,214,150.0,D,27.2,-82.38,FL
601,1993-08-02,1993,214,1.0,B,37.63,-120.28805555,CA
602,1993-08-02,1993,214,0.3,B,39.16388888,-122.88305555,CA
603,1993-08-03,1993,215,2.0,B,37.035,-120.88111111,CA
604,1993-08-03,1993,215,0.1,A,30.33,-81.84,FL
605,1993-08-03,1993,215,729.0,E,36.4333,-113.8508,AZ
606,1993-08-05,1993,217,0.1,A,45.135,-121.76694444,OR
607,1993-08-09,1993,221,4.0,B,37.54666667,-119.925,CA
608,1993-08-09,1993,221,0.1,A,38.67,-120.00638889,CA
609,1993-08-10,1993,222,0.25,A,39.275,-75.125,NJ
610,1993-08-11,1993,223,20.0,C,27.78,-81.29,FL
611,1993-08-11,1993,223,0.1,A,26.0661,-97.7986,TX
612,1993-08-12,1993,224,1.0,B,32.08541,-94.87708,TX
613,1993-08-12,1993,224,1.0,B,36.4017,-78.075,NC
614,1993-08-13,1993,225,0.15,A,32.4587,-84.5017,GA
615,1993-08-13,1993,225,0.2,A,33.49166667,-81.09583333,SC
616,1993-08-14,1993,226,30.0,C,39.1,-109.1007,UT
617,1993-08-16,1993,228,4.0,B,34.44120078,-95.61419665,OK
618,1993-08-16,1993,228,2.0,B,32.67694444,-116.30194444,CA
619,1993-08-18,1993,230,0.3,B,37.16198,-108.55665,CO
620,1993-08-20,1993,232,25.0,C,29.52,-82.08,FL
621,1993-08-20,1993,232,0.1,A,41.1998,-124.0012,CA
622,1993-08-20,1993,232,0.1,A,41.86333333,-123.73,CA
623,1993-08-20,1993,232,6.0,B,35.23920006,-95.24690246,OK
624,1993-08-21,1993,233,0.5,B,33.64166667,-82.05833333,SC
625,1993-08-23,1993,235,0.1,A,48.35049,-115.28229,MT
626,1993-08-24,1993,236,0.1,A,47.70208,-117.31179,WA
627,1993-08-25,1993,237,0.5,B,33.99694444,-117.44388888,CA
628,1993-08-25,1993,237,0.2,A,28.37,-80.87,FL
629,1993-08-25,1993,237,0.2,A,33.90833333,-80.325,SC
630,1993-08-26,1993,238,0.3,B,34.75,-117.1675,CA
631,1993-08-26,1993,238,1.12,B,31.533,-84.1159,GA
632,1993-08-27,1993,239,0.12,A,43.55322,-123.78529,OR
633,1993-08-29,1993,241,6.8,B,33.5898,-83.7268,GA
634,1993-08-29,1993,241,5.0,B,29.74,-81.77,FL
635,1993-08-29,1993,241,0.8,B,25.983,-97.6167,TX
636,1993-08-30,1993,242,0.78,B,34.9102,-85.4704,GA
637,1993-09-03,1993,246,3.0,B,38.72194444,-120.88,CA
638,1993-09-07,1993,250,2.0,B,31.12708,-94.80209,TX
639,1993-09-07,1993,250,0.1,A,40.5421,-109.64447,UT
640,1993-09-07,1993,250,2.0,B,30.11658,-95.77348,TX
641,1993-09-08,1993,251,0.01,A,42.42079,-123.1776,OR
642,1993-09-11,1993,254,1.0,B,30.54375,-95.29375,TX
643,1993-09-12,1993,255,5.0,B,31.89792,-94.30625,TX
644,1993-09-12,1993,255,0.5,B,33.81520032,-94.55480211,OK
645,1993-09-13,1993,256,0.1,A,36.72388888,-119.18694444,CA
646,1993-09-13,1993,256,8.0,B,33.3157,-84.1987,GA
647,1993-09-17,1993,260,1.0,B,26.21,-81.68,FL
648,1993-09-20,1993,263,2.0,B,31.92226742,-88.78245182,MS
649,1993-09-22,1993,265,2.52,B,33.2466,-82.5624,GA
650,1993-09-24,1993,267,4.0,B,28.32,-80.75,FL
651,1993-09-25,1993,268,4.0,B,31.51458,-94.48959,TX
652,1993-09-27,1993,270,0.8,B,40.15136,-105.86857,CO
653,1993-09-28,1993,271,0.13,A,31.9784,-83.3102,GA
654,1993-09-30,1993,273,0.2,A,40.85166667,-109.69,UT
655,1993-09-30,1993,273,2.0,B,47.9736,-99.0032,ND
656,1993-09-30,1993,273,1.0,B,39.69111111,-121.57,CA
657,1993-10-01,1993,274,0.38,B,33.8124,-83.0377,GA
658,1993-10-02,1993,275,0.1,A,38.14111111,-120.91694444,CA
659,1993-10-02,1993,275,40.0,C,32.21828065,-89.1665701,MS
660,1993-10-04,1993,277,0.63,B,33.5036,-82.2968,GA
661,1993-10-04,1993,277,1.51,B,32.904,-83.3553,GA
662,1993-10-06,1993,279,20.0,C,32.02590455,-88.86356489,MS
663,1993-10-06,1993,279,0.95,B,30.8475,-84.6726,GA
664,1993-10-06,1993,279,0.1,A,39.32333333,-120.50333333,CA
665,1993-10-08,1993,281,0.1,A,33.175,-83.525,GA
666,1993-10-09,1993,282,1.5,B,36.3666,-113.1841,AZ
667,1993-10-10,1993,283,0.1,A,34.83833333,-118.98333333,CA
668,1993-10-11,1993,284,0.22,A,32.8698,-83.5266,GA
669,1993-10-15,1993,288,0.28,B,32.1497,-82.9025,GA
670,1993-10-28,1993,301,0.1,A,37.525,-119.68333333,CA
671,1993-10-28,1993,301,1.0,B,35.2083,-82.1417,NC
672,1993-10-29,1993,302,15.0,C,38.10675325,-82.58460022,WV
673,1993-10-29,1993,302,0.1,A,27.35,-81.34,FL
674,1993-10-31,1993,304,1.0,B,31.06404117,-89.61495857,MS
675,1993-11-02,1993,306,0.5,B,36.665,-107.28166667,NM
676,1993-11-02,1993,306,0.3,B,36.95166667,-107.24,NM
677,1993-11-04,1993,308,1.0,B,33.08694444,-116.58805555,CA
678,1993-11-06,1993,310,10.0,C,37.77388888,-121.795,CA
679,1993-11-07,1993,311,5.0,B,36.28459916,-94.89040386,OK
680,1993-11-10,1993,314,2.0,B,33.03876125,-89.77185433,MS
681,1993-11-11,1993,315,4.0,B,33.97115412,-89.3608905,MS
682,1993-11-13,1993,317,0.01,A,34.4985,-84.6138,GA
683,1993-11-13,1993,317,1.0,B,38.72194444,-120.95611111,CA
684,1993-11-14,1993,318,0.05,A,45.67598517,-89.3118556,WI
685,1993-11-14,1993,318,0.3,B,27.58,-80.39,FL
686,1993-11-15,1993,319,20.0,C,38.57611111,-120.73194444,CA
687,1993-11-15,1993,319,0.25,A,40.1125,-74.175,NJ
688,1993-11-17,1993,321,1.0,B,35.6483,-79.8283,NC
689,1993-11-17,1993,321,0.12,A,31.1732,-84.7549,GA
690,1993-11-19,1993,323,3.0,B,34.505,-78.555,NC
691,1993-11-20,1993,324,2.78,B,32.3212,-83.288,GA
692,1993-11-21,1993,325,1.0,B,34.44970977,-89.33225572,MS
693,1993-11-21,1993,325,3.0,B,36.29909873,-94.80139908,OK
694,1993-11-21,1993,325,31.73,C,33.9153,-83.0386,GA
695,1993-11-25,1993,329,4.0,B,34.29166667,-79.425,SC
696,1993-11-25,1993,329,3.0,B,33.125,-80.8125,SC
697,1993-11-25,1993,329,5.15,B,33.9501,-84.8585,GA
698,1993-11-29,1993,333,8.0,B,31.42682511,-90.57203587,MS
699,1993-12-02,1993,336,23.0,C,37.94952843,-81.55430477,WV
700,1993-12-02,1993,336,0.2,A,33.95388888,-117.23388888,CA
701,1993-12-07,1993,341,20.0,C,35.25370039,-95.4232026,OK
702,1993-12-09,1993,343,0.1,A,38.6265884,-82.13676261,WV
703,1993-12-12,1993,346,0.5,B,35.75166667,-93.83333333,AR
704,1993-12-27,1993,361,25.0,C,35.70410158,-94.51470168,OK
705,1993-12-28,1993,362,1.76,B,31.259,-84.9957,GA
706,1993-12-30,1993,364,6.0,B,31.64755698,-89.8757529,MS
707,1994-01-06,1994,6,75.0,C,32.34792,-94.45625,TX
708,1994-01-10,1994,10,8.5,B,31.02456,-86.19925,AL
709,1994-01-17,1994,17,2.0,B,29.5,-82.6,FL
710,1994-01-19,1994,19,4.0,B,33.46655,-86.24402,AL
711,1994-01-20,1994,20,0.7,B,33.8434,-109.9557,AZ
712,1994-01-21,1994,21,5.3,B,32.8186,-84.2593,GA
713,1994-01-21,1994,21,55.0,C,30.59625,-88.19907,AL
714,1994-01-22,1994,22,2.0,B,32.03462,-85.60726,AL
715,1994-01-23,1994,23,0.5,B,28.21,-81.98,FL
716,1994-01-23,1994,23,20.0,C,33.08972167,-103.32555389,NM
717,1994-01-24,1994,24,0.1,A,33.15833333,-80.125,SC
718,1994-01-24,1994,24,0.1,A,33.175,-81.09166667,SC
719,1994-01-25,1994,25,2.0,B,32.94583333,-80.67916667,SC
720,1994-01-26,1994,26,2.0,B,31.81157,-86.29297,AL
721,1994-01-26,1994,26,2.0,B,31.11305,-86.03185,AL
722,1994-01-26,1994,26,2.0,B,33.02916667,-80.8875,SC
723,1994-02-01,1994,32,0.3,B,33.8,-116.5508,CA
724,1994-02-04,1994,35,25.0,C,32.84085512,-88.78747798,MS
725,1994-02-06,1994,37,1.0,B,39.07779517,-91.51259468,MO
726,1994-02-06,1994,37,2.0,B,30.54375,-95.43542,TX
727,1994-02-09,1994,40,0.5,B,34.10833333,-82.22083333,SC
728,1994-02-09,1994,40,0.1,A,33.21025,-85.52317,AL
729,1994-02-13,1994,44,0.24,A,31.6009,-81.9157,GA
730,1994-02-14,1994,45,0.3,B,30.45073,-88.31807,AL
731,1994-02-15,1994,46,2.0,B,32.9625,-80.59166667,SC
732,1994-02-15,1994,46,0.12,A,31.601,-82.3774,GA
733,1994-02-16,1994,47,1.0,B,35.06333333,-84.13666667,NC
734,1994-02-16,1994,47,6.0,B,31.03371,-87.64075,AL
735,1994-02-17,1994,48,1.0,B,34.1117,-78.6783,NC
736,1994-02-17,1994,48,5.0,B,37.675,-92.37833333,MO
737,1994-02-18,1994,49,3.0,B,34.0217,-78.6917,NC
738,1994-02-18,1994,49,0.15,A,32.7153,-82.7436,GA
739,1994-02-18,1994,49,3.0,B,35.825,-83.17166667,TN
740,1994-02-18,1994,49,3.0,B,33.39166667,-80.34166667,SC
741,1994-02-19,1994,50,2.0,B,33.01082544,-89.08242212,MS
742,1994-02-25,1994,56,20.0,C,34.38320113,-95.98090381,OK
743,1994-02-25,1994,56,7.38,B,30.8303,-84.4136,GA
744,1994-02-26,1994,57,2.0,B,33.19166667,-79.425,SC
745,1994-02-26,1994,57,1.8,B,31.1552,-81.858,GA
746,1994-02-26,1994,57,30.0,C,31.52686608,-89.67335911,MS
747,1994-02-26,1994,57,0.64,B,34.3952,-83.1056,GA
748,1994-02-26,1994,57,0.2,A,34.77569922,-95.71640018,OK
749,1994-02-28,1994,59,5.0,B,36.57459995,-94.81919871,OK
750,1994-02-28,1994,59,0.1,A,32.22083333,-81.04166667,SC
751,1994-03-01,1994,60,2.0,B,33.50833333,-79.8875,SC
752,1994-03-02,1994,61,0.1,A,42.8099,-118.8444,OR
753,1994-03-05,1994,64,1.36,B,33.8469,-83.5815,GA
754,1994-03-05,1994,64,0.1,A,32.5501,-104.4005,NM
755,1994-03-05,1994,64,7.84,B,32.5788,-84.6646,GA
756,1994-03-05,1994,64,7.0,B,32.45200057,-89.19396538,MS
757,1994-03-06,1994,65,0.74,B,34.7386,-84.8854,GA
758,1994-03-06,1994,65,3.0,B,34.75208,-87.41481,AL
759,1994-03-06,1994,65,4.5,B,28.77,-82.48,FL
760,1994-03-07,1994,66,25.0,C,34.87727597,-89.56763241,MS
761,1994-03-07,1994,66,1.0,B,36.525,-80.9983,NC
762,1994-03-07,1994,66,3.51,B,31.8757,-83.6533,GA
763,1994-03-07,1994,66,3.0,B,36.375,-81.3483,NC
764,1994-03-08,1994,67,0.1,A,31.84064,-86.30975,AL
765,1994-03-08,1994,67,0.1,A,34.245,-77.8617,NC
766,1994-03-09,1994,68,0.66,B,32.2353,-82.4786,GA
767,1994-03-10,1994,69,73.0,C,31.07312216,-89.60011176,MS
768,1994-03-12,1994,71,3.0,B,34.87739992,-95.04049688,OK
769,1994-03-13,1994,72,0.21,A,32.904,-83.2739,GA
770,1994-03-13,1994,72,0.3,B,34.9317,-80.6883,NC
771,1994-03-14,1994,73,2.0,B,37.4784955,-94.27135162,MO
772,1994-03-14,1994,73,8.0,B,33.46191,-87.27518,AL
773,1994-03-15,1994,74,8.13,B,33.6759,-85.1439,GA
774,1994-03-15,1994,74,6.25,B,33.9845,-85.3535,GA
775,1994-03-15,1994,74,10.0,C,33.7375,-81.525,SC
776,1994-03-15,1994,74,0.1,A,35.4583,-81.805,NC
777,1994-03-15,1994,74,1.0,B,26.7,-80.23,FL
778,1994-03-16,1994,75,40.0,C,31.30003092,-88.52374513,MS
779,1994-03-16,1994,75,0.1,A,39.91178129,-80.72527043,WV
780,1994-03-16,1994,75,0.1,A,34.8783,-78.0017,NC
781,1994-03-16,1994,75,10.0,C,33.77916667,-79.45416667,SC
782,1994-03-17,1994,76,0.04,A,32.5782,-82.8647,GA
783,1994-03-17,1994,76,17.0,C,34.6168,-95.0836,OK
784,1994-03-17,1994,76,1.0,B,36.59166667,-93.80833333,MO
785,1994-03-17,1994,76,0.1,A,35.6583,-81.645,NC
786,1994-03-17,1994,76,0.01,A,31.8065,-81.7336,GA
787,1994-03-17,1994,76,2.0,B,36.68728247,-93.64119035,MO
788,1994-03-17,1994,76,35.0,C,37.00195957,-92.69663833,MO
789,1994-03-18,1994,77,0.5,B,32.45833333,-80.99166667,SC
790,1994-03-18,1994,77,2.09,B,31.7893,-81.5527,GA
791,1994-03-18,1994,77,15.0,C,33.225,-79.99166667,SC
792,1994-03-18,1994,77,20.0,C,34.52916667,-82.39583333,SC
793,1994-03-18,1994,77,3.0,B,34.00833333,-80.0125,SC
794,1994-03-18,1994,77,1.0,B,35.8183,-80.4183,NC
795,1994-03-18,1994,77,186.75,D,31.8237,-81.8944,GA
796,1994-03-18,1994,77,3.0,B,37.54864614,-90.12892373,MO
797,1994-03-19,1994,78,3.0,B,33.71143,-88.07917,AL
798,1994-03-19,1994,78,1.0,B,35.6317,-81.335,NC
799,1994-03-19,1994,78,35.0,C,31.96879,-87.87822,AL
800,1994-03-19,1994,78,1.61,B,32.9555,-83.6483,GA
801,1994-03-19,1994,78,1.0,B,37.58333333,-88.53166667,IL
802,1994-03-19,1994,78,10.0,C,35.53060142,-94.66500075,OK
803,1994-03-19,1994,78,0.1,A,36.40060057,-94.71230328,OK
